"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"953",9.99999999347358e-11,9.99999999347358e-11,9.99999999347358e-11,9.99999999347358e-11,0.99862282109134,9.99999999347358e-11,9.99999999347358e-11,0.00137717820865967,9.99999999347358e-11
"954",9.99999999373922e-11,9.99999999373922e-11,9.99999999373922e-11,9.99999999373922e-11,9.99999999373922e-11,0.999895125941265,9.99999999373922e-11,9.99999999373922e-11,0.000104873358735275
"955",9.999999994e-11,9.999999994e-11,0.999946668852114,9.999999994e-11,5.31429880378097e-05,9.999999994e-11,1.87559848438617e-07,9.999999994e-11,9.999999994e-11
"956",2.29040711598198e-07,0.0344426131780847,0.141053029120635,9.999999998e-11,0.524156497728947,9.999999998e-11,0.00405156082074554,0.296290528516449,5.54139442751492e-06
"957",9.999999994e-11,9.999999994e-11,0.999999799967344,9.999999994e-11,1.99226140465903e-07,9.999999994e-11,2.0651510622254e-10,9.999999994e-11,9.999999994e-11
"958",9.999999994e-11,9.999999994e-11,0.995237808490034,9.999999994e-11,1.29171098978714e-06,9.999999994e-11,0.00476089919897577,9.999999994e-11,9.999999994e-11
"959",9.99999999500112e-11,1.06200131263759e-06,9.99999999500112e-11,9.99999999500112e-11,9.99999999500112e-11,0.996674088941004,9.99999999500112e-11,6.40845772306078e-10,0.00332484791683721
"960",9.999999996e-11,4.41672527534185e-09,0.0756191638864071,9.999999996e-11,0.91842329344376,9.999999996e-11,4.5469201621952e-07,0.00595708316109109,9.999999996e-11
"961",0.472667123593055,8.89913272300626e-06,0.139503780996418,0.00098340676405316,0.0225546853174842,9.99999999853785e-11,0.3634070250905,0.000875078905766249,9.99999999853785e-11
"962",9.9999999930006e-11,9.9999999930006e-11,9.9999999930006e-11,9.9999999930006e-11,9.9999999930006e-11,0.00261700337448604,9.9999999930006e-11,9.9999999930006e-11,0.997382995925514
"963",0.00149283580887322,9.99999999525781e-11,0.032050203111139,9.99999999525781e-11,1.39991372639207e-05,9.99999999525781e-11,0.966442961442724,9.99999999525781e-11,9.99999999525781e-11
"964",9.99999999400000e-11,9.99999999400000e-11,1.48222940506429e-08,9.99999999400000e-11,0.985691633202107,9.99999999400000e-11,9.99999999400000e-11,0.0143083513755988,9.99999999400000e-11
"965",9.99999999419306e-11,9.99999999419306e-11,0.975838705208889,9.99999999419306e-11,0.0241612065187993,9.99999999419306e-11,8.76723121170499e-08,9.99999999419306e-11,9.99999999419306e-11
