V1,V2,V3,V4
67.0,117.0,69.0,83.0
100.0,208.0,66.0,148.0
69.0,0.3489431604796507,71.0,0.6327603711369658
25.0,27.0,21.0,28.0
76.0,90.0,57.0,75.0
61.0,52.0,52.0,56.0
69.0,68.0,44.0,59.0
89.0,52.0,68.0,34.0
36.0,24.0,31.0,26.0
27.0,26.0,16.0,21.0
152.0,98.0,137.0,76.0
55.0,121.0,43.0,97.0
36.0,4.0,23.0,6.0
14.0,0.1799375910408756,14.0,0.8653924225733055
50.0,0.41370823859210104,35.0,0.7354054169979324
60.0,40.0,55.0,33.0
112.0,97.0,74.0,62.0
40.0,0.8581752484505492,34.0,0.399766165915316
26.0,0.6829452482061125,8.0,1.0
53.0,53.0,41.0,49.0
17.0,5.0,17.0,7.0
478.0,325.0,376.0,277.0
114.0,154.0,86.0,117.0
25.0,0.3702886139117887,23.0,0.090656927116879
114.0,35.0,78.0,34.0
20.0,31.0,14.0,23.0
174.0,9.0,147.0,6.0
36.0,19.0,23.0,13.0
1176.0,1182.0,936.0,873.0
107.0,62.0,90.0,68.0
35.0,63.0,38.0,42.0
112.0,74.0,97.0,56.0
10.0,0.9278794369261272,8.0,0.5547165691579083
69.0,0.80369667937507,57.0,0.22948694914741652
34.0,42.0,41.0,27.0
42.0,13.0,30.0,9.0
68.0,84.0,59.0,54.0
44.0,0.009590585207428615,32.0,1.0
21.0,11.0,18.0,10.0
19.0,18.0,12.0,13.0
23.0,14.0,11.0,5.0
100.0,30.0,77.0,20.0
14.0,19.0,10.0,10.0
18.0,8.0,17.0,6.0
93.0,0.38145682435256134,72.0,0.8674010111970412
259.0,0.8222053072737397,206.0,0.25179778001875275
95.0,38.0,55.0,26.0
125.0,139.0,103.0,109.0
27.0,0.5360801488146759,15.0,0.3376133556773626
191.0,205.0,161.0,139.0
64.0,17.0,55.0,28.0
26.0,19.0,17.0,17.0
41.0,0.002205553037879171,37.0,0.543191882958031
15.0,12.0,8.0,4.0
176.0,105.0,95.0,76.0
137.0,106.0,118.0,84.0
148.0,80.0,130.0,80.0
10.0,11.0,12.0,17.0
40.0,0.18027797444316973,26.0,0.8287946737951114
14.0,0.38881566107259447,8.0,0.41030957513973265
214.0,87.0,155.0,81.0
14.0,0.7900381383354171,8.0,0.7632428807535528
15.0,0.7750939271114876,17.0,1.0
122.0,3.0,125.0,3.0
14.0,0.8206424126468101,11.0,0.970651394246688
185.0,386.0,163.0,300.0
0.7905830354624377,26.0,0.7327823639064077,27.0
21.0,9.0,9.0,6.0
36.0,53.0,39.0,37.0
22.0,22.0,20.0,16.0
16.0,15.0,27.0,18.0
56.0,1.0,47.0,2.0
1146.0,0.39711928381796124,904.0,0.0509984573633665
23.0,35.0,18.0,36.0
88.0,173.0,71.0,130.0
15.0,0.3506621622222077,1.0,0.4678899596759327
18.0,16.0,9.0,9.0
71.0,67.0,50.0,55.0
61.0,73.0,42.0,63.0
15.0,0.25736633932711217,7.0,0.5274374059706269
23.0,18.0,30.0,5.0
169.0,154.0,154.0,124.0
38.0,0.5695738425433077,26.0,0.9884896870947947
44.0,27.0,29.0,23.0
510.0,535.0,425.0,403.0
30.0,18.0,30.0,6.0
210.0,156.0,158.0,119.0
31.0,11.0,23.0,10.0
69.0,26.0,52.0,20.0
101.0,104.0,91.0,79.0
52.0,43.0,52.0,42.0
14.0,7.0,8.0,7.0
55.0,59.0,41.0,52.0
25.0,1.0,22.0,0.3567796870592592
101.0,1.0,89.0,4.0
255.0,127.0,223.0,101.0
224.0,221.0,180.0,148.0
239.0,192.0,159.0,156.0
19.0,4.0,16.0,4.0
11.0,6.0,12.0,5.0
17.0,5.0,14.0,4.0
23.0,0.9903125847644376,11.0,0.8240966066361339
36.0,16.0,16.0,7.0
5.0,61.0,9.0,38.0
180.0,72.0,129.0,53.0
225.0,0.4127779090813223,174.0,0.35404988710252183
13.0,8.0,12.0,7.0
16.0,28.0,18.0,31.0
14.0,43.0,13.0,27.0
73.0,76.0,58.0,53.0
115.0,85.0,70.0,49.0
38.0,2.0,35.0,2.0
40.0,0.28328762632361626,25.0,2.0
24.0,44.0,25.0,27.0
60.0,42.0,30.0,41.0
12.0,24.0,15.0,10.0
92.0,117.0,63.0,70.0
17.0,16.0,7.0,10.0
59.0,222.0,63.0,205.0
90.0,0.30380121548279637,73.0,0.9231098780244963
9.0,22.0,11.0,12.0
19.0,24.0,10.0,13.0
86.0,40.0,57.0,31.0
73.0,80.0,54.0,61.0
42.0,8.0,31.0,15.0
48.0,4.0,20.0,4.0
84.0,92.0,72.0,87.0
851.0,102.0,723.0,99.0
9.0,18.0,5.0,13.0
182.0,0.4566135489958836,171.0,0.5100563351955373
139.0,63.0,125.0,55.0
17.0,0.5235522220696953,17.0,0.2577931194673563
111.0,428.0,82.0,256.0
209.0,457.0,153.0,348.0
12.0,16.0,8.0,8.0
18.0,15.0,13.0,17.0
164.0,247.0,121.0,199.0
101.0,67.0,85.0,54.0
476.0,308.0,366.0,201.0
11.0,21.0,9.0,27.0
0.4871983107717479,86.0,0.314259230832892,55.0
78.0,77.0,63.0,73.0
66.0,0.137903038227716,42.0,0.9694487107110231
12.0,0.5529025526679858,6.0,0.38350655275076706
28.0,1.0,26.0,1.0
18.0,19.0,19.0,18.0
15.0,0.2207662812355341,17.0,0.9258376971717382
13.0,70.0,13.0,53.0
75.0,80.0,50.0,57.0
141.0,219.0,121.0,163.0
35.0,75.0,27.0,53.0
62.0,71.0,68.0,39.0
65.0,68.0,56.0,47.0
341.0,312.0,248.0,237.0
16.0,39.0,13.0,25.0
162.0,164.0,130.0,119.0
108.0,733.0,95.0,592.0
105.0,104.0,101.0,84.0
22.0,41.0,14.0,20.0
117.0,35.0,98.0,34.0
141.0,134.0,124.0,118.0
21.0,13.0,15.0,7.0
6.0,30.0,7.0,15.0
59.0,72.0,50.0,59.0
35.0,56.0,35.0,34.0
59.0,69.0,44.0,44.0
43.0,17.0,33.0,9.0
121.0,176.0,94.0,119.0
224.0,516.0,188.0,385.0
80.0,146.0,73.0,101.0
222.0,375.0,185.0,258.0
12.0,13.0,3.0,11.0
0.864986677408886,7.0,0.5352324560025921,4.0
77.0,103.0,66.0,76.0
42.0,13.0,22.0,11.0
48.0,35.0,36.0,28.0
12.0,15.0,8.0,18.0
28.0,41.0,23.0,32.0
131.0,171.0,94.0,105.0
47.0,96.0,37.0,68.0
42.0,17.0,30.0,17.0
24.0,0.9744321892092451,25.0,0.6984982546884301
143.0,80.0,112.0,49.0
68.0,46.0,58.0,31.0
75.0,90.0,63.0,53.0
110.0,48.0,76.0,35.0
216.0,269.0,179.0,181.0
23.0,29.0,20.0,17.0
21.0,66.0,25.0,41.0
31.0,5.0,29.0,1.0
92.0,156.0,64.0,126.0
64.0,0.7650622773358563,53.0,0.05656457222837041
70.0,77.0,60.0,58.0
41.0,0.9837751533461321,26.0,0.02311362549018159
31.0,52.0,24.0,44.0
187.0,297.0,130.0,216.0
629.0,605.0,493.0,464.0
22.0,40.0,17.0,37.0
11.0,8.0,10.0,7.0
42.0,21.0,21.0,14.0
106.0,71.0,88.0,66.0
17.0,14.0,11.0,10.0
13.0,61.0,13.0,54.0
605.0,352.0,491.0,300.0
61.0,226.0,48.0,177.0
0.6937623565300891,242.0,1.0,159.0
58.0,195.0,44.0,138.0
941.0,423.0,748.0,323.0
33.0,25.0,14.0,22.0
47.0,43.0,42.0,33.0
33.0,11.0,21.0,10.0
57.0,56.0,54.0,55.0
28.0,13.0,28.0,6.0
588.0,895.0,458.0,693.0
5.0,53.0,6.0,35.0
15.0,94.0,14.0,69.0
18.0,27.0,11.0,32.0
12.0,105.0,9.0,62.0
8.0,13.0,5.0,9.0
26.0,0.052292406407289604,21.0,0.7011509980819272
39.0,53.0,27.0,50.0
0.6407329608463412,77.0,1.0,56.0
212.0,176.0,180.0,139.0
38.0,117.0,41.0,95.0
138.0,136.0,88.0,84.0
25.0,5.0,15.0,1.0
69.0,49.0,62.0,43.0
19476.0,11343.0,15284.0,8876.0
283.0,337.0,204.0,251.0
133.0,99.0,109.0,93.0
175.0,129.0,135.0,87.0
72.0,64.0,33.0,53.0
101.0,0.9234839052790342,59.0,1.0
35.0,3.0,29.0,1.0
216.0,60.0,191.0,42.0
85.0,86.0,69.0,60.0
50.0,87.0,39.0,69.0
16.0,48.0,16.0,49.0
25.0,2.0,17.0,1.0
232.0,85.0,193.0,65.0
38.0,22.0,31.0,10.0
785.0,457.0,621.0,376.0
3.0,17.0,1.0,15.0
298.0,262.0,251.0,206.0
175.0,173.0,164.0,142.0
48.0,31.0,31.0,29.0
24.0,93.0,19.0,58.0
150.0,260.0,128.0,200.0
110.0,203.0,83.0,146.0
8.0,23.0,9.0,17.0
89.0,32.0,105.0,22.0
51.0,12.0,30.0,9.0
81.0,75.0,78.0,52.0
361.0,199.0,263.0,163.0
0.4267211440573394,60.0,0.8193022598852197,53.0
118.0,164.0,89.0,116.0
0.18666757259587308,15.0,0.19335205146030277,15.0
51.0,48.0,37.0,39.0
94.0,160.0,83.0,114.0
9.0,17.0,11.0,22.0
114.0,92.0,94.0,64.0
69.0,30.0,34.0,28.0
121.0,105.0,94.0,89.0
27.0,0.4480706226497433,28.0,0.1328017974645106
312.0,14.0,260.0,5.0
85.0,76.0,61.0,55.0
0.02568826732114826,160.0,0.29322027575689347,110.0
40.0,49.0,33.0,31.0
554.0,403.0,427.0,307.0
76.0,72.0,52.0,38.0
5.0,18.0,4.0,15.0
23.0,0.2566857690163047,20.0,0.3408891895797116
17.0,11.0,12.0,5.0
77.0,121.0,66.0,88.0
594.0,461.0,508.0,306.0
175.0,247.0,149.0,186.0
12.0,26.0,12.0,21.0
118.0,103.0,83.0,93.0
76.0,105.0,54.0,66.0
66.0,12.0,50.0,8.0
50.0,50.0,52.0,38.0
21.0,29.0,6.0,33.0
0.7817228935974344,49.0,0.9478504594397594,33.0
20.0,23.0,15.0,10.0
21.0,32.0,12.0,29.0
61.0,54.0,50.0,39.0
34.0,100.0,34.0,75.0
118.0,120.0,88.0,118.0
47.0,35.0,39.0,29.0
14.0,25.0,16.0,17.0
29.0,0.6417927258379563,18.0,1.0
133.0,63.0,120.0,57.0
44.0,27.0,31.0,14.0
160.0,109.0,149.0,78.0
131.0,45.0,116.0,26.0
23.0,13.0,14.0,9.0
123.0,266.0,95.0,187.0
88.0,162.0,68.0,127.0
27.0,12.0,31.0,10.0
59.0,86.0,45.0,65.0
45.0,45.0,42.0,38.0
1.0,36.0,4.0,25.0
43.0,26.0,27.0,17.0
120.0,174.0,110.0,141.0
29.0,13.0,19.0,10.0
203.0,269.0,181.0,205.0
9.0,19.0,11.0,13.0
90.0,150.0,77.0,134.0
25.0,13.0,18.0,9.0
61.0,137.0,50.0,90.0
10.0,5.0,8.0,8.0
15.0,17.0,13.0,13.0
17.0,27.0,17.0,15.0
15.0,25.0,11.0,16.0
68.0,46.0,47.0,43.0
51.0,45.0,40.0,29.0
38.0,45.0,29.0,29.0
46.0,52.0,37.0,36.0
45.0,1.0,29.0,0.438011621984164
45.0,73.0,38.0,63.0
17.0,74.0,6.0,50.0
15.0,21.0,11.0,31.0
36.0,6.0,36.0,8.0
31.0,44.0,20.0,32.0
117.0,140.0,92.0,102.0
11.0,11.0,8.0,9.0
73.0,42.0,50.0,38.0
116.0,92.0,80.0,78.0
77.0,47.0,67.0,56.0
19.0,22.0,21.0,19.0
11.0,0.2153396110057919,12.0,0.19463094041411455
22.0,0.7017119705249262,16.0,0.0658906294782532
0.08005475337097989,90.0,0.3704369872813895,50.0
380.0,214.0,279.0,159.0
28.0,52.0,24.0,31.0
8.0,13.0,4.0,10.0
14.0,26.0,16.0,19.0
1.0,16.0,2.0,10.0
914.0,389.0,687.0,303.0
51.0,45.0,60.0,34.0
40.0,0.02585898382420382,17.0,0.02583128074836072
36.0,59.0,22.0,31.0
435.0,452.0,347.0,375.0
53.0,66.0,58.0,39.0
29.0,66.0,33.0,46.0
18.0,0.9234297933526188,15.0,0.6248246394042759
219.0,229.0,180.0,183.0
18.0,10.0,21.0,3.0
68.0,23.0,70.0,13.0
5.0,12.0,7.0,17.0
19.0,12.0,11.0,3.0
40.0,43.0,43.0,37.0
446.0,411.0,337.0,329.0
0.8712756219283576,56.0,0.6179431574148985,25.0
156.0,207.0,128.0,163.0
0.6382159418690874,102.0,0.2923077162252614,86.0
156.0,68.0,118.0,57.0
28.0,45.0,16.0,30.0
97.0,3.0,110.0,2.0
432.0,951.0,333.0,742.0
15.0,19.0,15.0,15.0
61.0,58.0,51.0,63.0
109.0,62.0,82.0,31.0
69.0,88.0,62.0,52.0
59.0,25.0,41.0,13.0
139.0,77.0,98.0,54.0
62.0,12.0,46.0,14.0
89.0,140.0,71.0,101.0
64.0,51.0,50.0,49.0
2171.0,2091.0,1657.0,1647.0
141.0,131.0,89.0,98.0
399.0,437.0,347.0,360.0
342.0,259.0,254.0,191.0
33.0,18.0,34.0,16.0
372.0,218.0,339.0,210.0
205.0,20.0,180.0,14.0
8.0,0.8991193584507825,11.0,0.13023517949226593
88.0,1.0,63.0,0.21500684400640713
217.0,275.0,170.0,210.0
43.0,40.0,35.0,36.0
30.0,29.0,25.0,20.0
19.0,0.4570614860080112,6.0,0.4697117387700306
35.0,21.0,28.0,24.0
111.0,457.0,113.0,407.0
24.0,19.0,10.0,18.0
31.0,21.0,15.0,14.0
277.0,126.0,230.0,91.0
5.0,37.0,5.0,29.0
40.0,13.0,32.0,12.0
16.0,9.0,15.0,3.0
187.0,181.0,166.0,149.0
172.0,2.0,148.0,6.0
107.0,408.0,81.0,303.0
118.0,75.0,108.0,58.0
421.0,168.0,333.0,135.0
10.0,7.0,4.0,3.0
28.0,11.0,28.0,17.0
41.0,4.0,26.0,4.0
79.0,226.0,54.0,149.0
141.0,273.0,114.0,186.0
9.0,6.0,13.0,4.0
101.0,115.0,75.0,79.0
19.0,27.0,12.0,21.0
11.0,7.0,11.0,4.0
45.0,31.0,33.0,20.0
25.0,50.0,14.0,26.0
184.0,5.0,140.0,3.0
131.0,79.0,88.0,61.0
23.0,2.0,13.0,3.0
181.0,83.0,118.0,48.0
40.0,13.0,36.0,18.0
96.0,28.0,82.0,24.0
251.0,128.0,253.0,81.0
83.0,293.0,51.0,229.0
44.0,29.0,17.0,22.0
18.0,0.8728429454855331,10.0,0.4046327358355657
106.0,71.0,82.0,74.0
76.0,34.0,55.0,20.0
11.0,82.0,12.0,77.0
22.0,0.7862577123023518,17.0,0.47552248172418654
42.0,42.0,30.0,29.0
23.0,0.25676259836017923,16.0,0.225749477012681
21.0,32.0,17.0,25.0
122.0,186.0,141.0,146.0
1.0,189.0,1.0,144.0
11.0,3.0,7.0,2.0
33.0,0.0723237241800686,25.0,0.4669469503803618
61.0,0.6065591351023623,56.0,0.5312015414758201
6.0,17.0,7.0,20.0
238.0,210.0,171.0,146.0
13.0,18.0,11.0,10.0
1.0,51.0,0.34974854292470625,32.0
26.0,3.0,21.0,5.0
119.0,181.0,92.0,156.0
119.0,472.0,87.0,333.0
87.0,65.0,54.0,43.0
20.0,0.25680737572584234,8.0,0.3213418018216382
21.0,154.0,17.0,102.0
601.0,0.5136151620246778,455.0,0.2604890556982037
40.0,57.0,32.0,42.0
1.0,18.0,2.0,19.0
78.0,81.0,44.0,44.0
52.0,30.0,24.0,41.0
20.0,31.0,12.0,23.0
73.0,56.0,66.0,31.0
38.0,0.5670567639461381,44.0,0.21589743895021885
68.0,20.0,58.0,21.0
22.0,17.0,19.0,10.0
70.0,27.0,72.0,28.0
47.0,48.0,37.0,33.0
81.0,46.0,61.0,40.0
21.0,0.08461646973184611,18.0,0.05364274718873796
20.0,15.0,22.0,7.0
12.0,2.0,10.0,1.0
40.0,0.7448020709534493,40.0,0.9266756180045396
16.0,11.0,10.0,7.0
0.26677755829880856,60.0,1.0,30.0
122.0,0.9258503606092138,95.0,0.9987911203819585
15.0,0.7249655136116447,10.0,0.9974671559504696
26.0,5.0,29.0,3.0
14.0,7.0,8.0,4.0
145.0,210.0,121.0,157.0
151.0,106.0,137.0,82.0
39.0,20.0,34.0,17.0
40.0,21.0,36.0,14.0
7.0,15.0,4.0,15.0
13.0,37.0,13.0,23.0
19.0,15.0,30.0,9.0
9.0,47.0,13.0,33.0
95.0,7.0,71.0,7.0
86.0,60.0,63.0,44.0
16.0,109.0,15.0,93.0
60.0,83.0,47.0,62.0
137.0,3.0,111.0,2.0
25.0,25.0,26.0,19.0
106.0,0.9819688259580582,92.0,1.0
409.0,10.0,329.0,10.0
150.0,136.0,112.0,88.0
18.0,13.0,24.0,12.0
97.0,88.0,91.0,59.0
19.0,0.9766843077448714,17.0,1.0
101.0,89.0,66.0,88.0
15.0,16.0,6.0,13.0
38.0,28.0,26.0,12.0
14.0,18.0,16.0,12.0
133.0,115.0,103.0,93.0
17.0,13.0,14.0,19.0
610.0,419.0,463.0,377.0
25.0,30.0,17.0,17.0
23.0,0.6334851157389857,13.0,0.8044974324358529
5.0,27.0,6.0,14.0
37.0,79.0,21.0,66.0
44.0,25.0,35.0,20.0
13.0,7.0,8.0,4.0
12.0,31.0,17.0,22.0
42.0,3.0,37.0,1.0
71.0,0.07326387222733133,76.0,1.0
0.7158904414942059,10.0,0.24797337084377502,11.0
13.0,0.5339113562352226,12.0,0.3318353421259611
37.0,40.0,20.0,27.0
19.0,5.0,7.0,4.0
8.0,16.0,8.0,8.0
85.0,183.0,57.0,142.0
4.0,16.0,11.0,15.0
49.0,27.0,53.0,22.0
36.0,0.6090015449568,33.0,0.48027697480413956
400.0,360.0,315.0,308.0
31.0,60.0,23.0,33.0
31.0,22.0,18.0,16.0
4.0,61.0,5.0,42.0
15.0,33.0,11.0,31.0
15.0,20.0,10.0,22.0
10.0,12.0,9.0,8.0
35.0,43.0,22.0,25.0
0.6691685303352557,121.0,0.175428603483879,96.0
189.0,25.0,167.0,17.0
93.0,125.0,64.0,91.0
752.0,331.0,617.0,245.0
88.0,28.0,78.0,29.0
109.0,0.5294345831411411,73.0,0.2303602296406947
37.0,24.0,21.0,16.0
67.0,77.0,37.0,39.0
10.0,15.0,12.0,8.0
64.0,116.0,58.0,86.0
11.0,13.0,11.0,12.0
62.0,65.0,51.0,58.0
35.0,0.570882936283718,25.0,0.0193935531866688
24.0,34.0,22.0,25.0
8.0,1.0,11.0,3.0
36.0,0.21183821224648625,31.0,0.4337606380744151
136.0,80.0,123.0,77.0
47.0,62.0,46.0,43.0
260.0,576.0,209.0,525.0
2.0,20.0,1.0,13.0
0.6316876416439153,30.0,0.6803934402360949,24.0
33.0,57.0,19.0,43.0
10.0,40.0,4.0,23.0
4.0,32.0,3.0,19.0
84.0,93.0,69.0,71.0
451.0,484.0,362.0,327.0
14.0,20.0,18.0,15.0
113.0,78.0,83.0,65.0
119.0,166.0,93.0,143.0
291.0,664.0,236.0,498.0
12.0,16.0,4.0,10.0
292.0,169.0,226.0,140.0
14.0,5.0,8.0,8.0
13.0,2.0,13.0,0.5886692445671748
18.0,10.0,17.0,3.0
177.0,77.0,135.0,59.0
48.0,39.0,37.0,21.0
92.0,125.0,75.0,95.0
361.0,362.0,330.0,275.0
159.0,129.0,132.0,100.0
116.0,102.0,89.0,62.0
26.0,43.0,27.0,28.0
26.0,18.0,15.0,12.0
174.0,1384.0,160.0,1073.0
169.0,262.0,123.0,180.0
48.0,69.0,46.0,65.0
3.0,18.0,4.0,13.0
57.0,92.0,63.0,53.0
40.0,78.0,28.0,57.0
14.0,52.0,10.0,35.0
70.0,118.0,68.0,82.0
14.0,1.0,5.0,1.0
17.0,12.0,16.0,14.0
47.0,64.0,60.0,40.0
145.0,226.0,107.0,177.0
23.0,0.7782389186311829,20.0,0.2738033703092789
35.0,16.0,24.0,12.0
6.0,99.0,6.0,94.0
3.0,19.0,2.0,12.0
307.0,255.0,233.0,170.0
6.0,17.0,5.0,16.0
61.0,71.0,53.0,64.0
45.0,0.706494351502718,30.0,0.4376714558859762
172.0,114.0,137.0,110.0
127.0,104.0,129.0,76.0
107.0,77.0,68.0,51.0
45.0,17.0,31.0,12.0
40.0,33.0,44.0,22.0
59.0,63.0,49.0,44.0
22.0,0.1784456152932291,13.0,0.28335246065895603
50.0,97.0,40.0,101.0
78.0,111.0,58.0,103.0
29.0,21.0,36.0,18.0
65.0,0.1297415833497939,51.0,0.5220009729397748
32.0,104.0,17.0,79.0
91.0,41.0,78.0,33.0
13.0,75.0,17.0,54.0
1.0,19.0,4.0,11.0
17.0,9.0,16.0,6.0
54.0,31.0,33.0,30.0
13.0,9.0,10.0,13.0
66.0,59.0,57.0,47.0
16.0,10.0,11.0,13.0
25.0,15.0,15.0,8.0
5.0,11.0,11.0,6.0
11.0,12.0,18.0,8.0
2.0,13.0,2.0,10.0
55.0,51.0,37.0,43.0
28.0,129.0,24.0,77.0
39.0,0.548928359139073,30.0,0.40894480638486497
22.0,1.0,15.0,0.6153953787506875
144.0,36.0,108.0,28.0
153.0,141.0,129.0,112.0
18.0,11.0,28.0,5.0
37.0,47.0,34.0,36.0
31.0,23.0,22.0,16.0
16.0,2.0,13.0,5.0
55.0,20.0,54.0,29.0
57.0,57.0,45.0,57.0
261.0,194.0,223.0,147.0
21.0,38.0,10.0,16.0
3925.0,1058.0,3064.0,866.0
60.0,0.10155108839480553,47.0,0.44712521745429923
367.0,159.0,305.0,111.0
183.0,178.0,162.0,130.0
33.0,51.0,21.0,43.0
18.0,13.0,23.0,5.0
23.0,37.0,15.0,26.0
1279.0,934.0,983.0,682.0
149.0,210.0,125.0,139.0
49.0,21.0,45.0,9.0
22.0,19.0,13.0,7.0
10.0,13.0,19.0,18.0
64.0,0.3144490361783773,32.0,0.5371919953247677
121.0,222.0,113.0,159.0
63.0,0.16891899119225084,67.0,0.840238739037686
0.2687924668659747,55.0,0.8357698388605488,51.0
43.0,12.0,30.0,14.0
52.0,65.0,43.0,62.0
8.0,30.0,12.0,17.0
11.0,7.0,6.0,2.0
10.0,7.0,12.0,8.0
32.0,36.0,24.0,29.0
98.0,113.0,106.0,104.0
149.0,1.0,133.0,0.4002329637326112
284.0,23.0,199.0,20.0
61.0,79.0,44.0,90.0
44.0,66.0,28.0,55.0
17.0,195.0,20.0,140.0
10.0,1.0,9.0,0.17156223941250415
83.0,154.0,76.0,119.0
201.0,345.0,146.0,246.0
12.0,3.0,8.0,7.0
210.0,65.0,175.0,60.0
39.0,35.0,30.0,25.0
65.0,0.3922338476889351,35.0,1.0
68.0,38.0,41.0,38.0
128.0,89.0,100.0,69.0
26.0,5.0,18.0,5.0
3.0,7.0,1.0,4.0
23.0,69.0,16.0,44.0
9.0,12.0,5.0,16.0
16.0,21.0,13.0,16.0
82.0,165.0,54.0,123.0
371.0,288.0,329.0,243.0
28.0,4.0,23.0,2.0
103.0,3.0,86.0,1.0
4.0,0.37189335549791613,12.0,0.10791278990177433
68.0,33.0,70.0,25.0
376.0,142.0,316.0,139.0
32.0,56.0,37.0,27.0
32.0,61.0,34.0,39.0
1059.0,789.0,815.0,636.0
21.0,44.0,20.0,37.0
229.0,198.0,165.0,127.0
152.0,81.0,130.0,57.0
81.0,40.0,59.0,46.0
7.0,13.0,8.0,8.0
29.0,68.0,35.0,53.0
23.0,37.0,26.0,23.0
30.0,72.0,34.0,43.0
48.0,207.0,43.0,156.0
19.0,26.0,26.0,18.0
0.823931381451602,109.0,0.8813812611756802,75.0
203.0,127.0,154.0,93.0
19.0,167.0,14.0,122.0
17.0,15.0,20.0,12.0
109.0,136.0,86.0,112.0
246.0,845.0,174.0,639.0
101.0,67.0,78.0,60.0
49.0,13.0,28.0,11.0
10.0,11.0,6.0,7.0
36.0,30.0,24.0,24.0
58.0,155.0,40.0,117.0
33.0,17.0,24.0,25.0
64.0,133.0,45.0,103.0
16.0,19.0,12.0,14.0
16.0,25.0,17.0,22.0
6.0,9.0,6.0,11.0
84.0,121.0,63.0,80.0
14.0,57.0,18.0,49.0
51.0,24.0,42.0,16.0
46.0,9.0,39.0,7.0
37.0,0.8697890007821888,34.0,0.30839194028642103
19.0,57.0,11.0,44.0
12.0,238.0,11.0,176.0
40.0,2.0,20.0,1.0
24.0,0.42243896776861,20.0,0.7766876201192232
473.0,227.0,377.0,156.0
222.0,181.0,182.0,131.0
27.0,1.0,29.0,3.0
146.0,156.0,126.0,111.0
20.0,0.10691362086726819,23.0,0.08866083765436761
16.0,41.0,17.0,16.0
14.0,6.0,20.0,8.0
14.0,35.0,16.0,23.0
45.0,29.0,26.0,15.0
29.0,0.6585019713404778,19.0,0.02609164159396682
42.0,30.0,42.0,14.0
26.0,27.0,15.0,23.0
76.0,1.0,56.0,0.16798869253083315
19.0,104.0,23.0,78.0
76.0,83.0,64.0,33.0
52.0,28.0,39.0,19.0
360.0,278.0,288.0,230.0
29.0,43.0,21.0,32.0
39.0,26.0,25.0,25.0
10.0,5.0,6.0,3.0
12.0,13.0,8.0,13.0
9.0,30.0,5.0,22.0
29.0,22.0,24.0,18.0
4.0,10.0,4.0,9.0
53.0,82.0,50.0,56.0
1.0,114.0,0.5987039131273425,82.0
18.0,13.0,24.0,12.0
97.0,43.0,59.0,43.0
103.0,0.45802903217160396,60.0,0.9594015279037685
11.0,17.0,12.0,16.0
30.0,11.0,14.0,4.0
32.0,0.3141406009547264,33.0,0.3135477227520075
57.0,380.0,32.0,269.0
56.0,59.0,59.0,39.0
65.0,180.0,28.0,154.0
23.0,5.0,16.0,11.0
9.0,83.0,11.0,70.0
24.0,0.900656216852028,14.0,1.0
11.0,15.0,12.0,8.0
94.0,11.0,63.0,8.0
2.0,11.0,2.0,15.0
131.0,185.0,87.0,156.0
283.0,82.0,236.0,43.0
21.0,10.0,14.0,5.0
199.0,153.0,175.0,106.0
17.0,8.0,9.0,3.0
159.0,130.0,111.0,105.0
28.0,38.0,35.0,30.0
126.0,28.0,65.0,18.0
223.0,67.0,174.0,36.0
35.0,26.0,37.0,16.0
59.0,101.0,37.0,73.0
56.0,24.0,38.0,27.0
37.0,19.0,38.0,14.0
74.0,113.0,55.0,104.0
16.0,52.0,10.0,38.0
32.0,0.16518866551902844,20.0,0.16252781763970692
15.0,40.0,19.0,30.0
24.0,17.0,24.0,12.0
23.0,36.0,18.0,23.0
393.0,444.0,318.0,346.0
158.0,17.0,129.0,19.0
14.0,25.0,5.0,11.0
66.0,91.0,46.0,72.0
79.0,102.0,71.0,59.0
15.0,36.0,26.0,22.0
0.16201818929270673,115.0,0.00026582359970117597,82.0
30.0,2.0,32.0,1.0
109.0,15.0,65.0,9.0
116.0,34.0,73.0,40.0
135.0,34.0,134.0,26.0
48.0,57.0,53.0,46.0
101.0,150.0,93.0,121.0
4.0,16.0,5.0,9.0
61.0,109.0,64.0,77.0
12.0,17.0,2.0,11.0
1.0,227.0,0.8340984894109185,193.0
187.0,74.0,133.0,52.0
37.0,0.1554213507734441,22.0,0.4929687113779636
25.0,25.0,23.0,26.0
33.0,98.0,31.0,97.0
23.0,33.0,25.0,33.0
12.0,17.0,9.0,10.0
195.0,119.0,165.0,116.0
451.0,445.0,340.0,345.0
89.0,83.0,66.0,64.0
1814.0,3.0,1407.0,2.0
162.0,95.0,122.0,89.0
81.0,0.3742591452880104,70.0,0.6512465835816432
304.0,298.0,234.0,232.0
36.0,0.643200698531676,32.0,0.6711447622893032
121.0,184.0,91.0,126.0
6.0,10.0,1.0,15.0
446.0,206.0,382.0,148.0
278.0,453.0,257.0,346.0
596.0,733.0,491.0,549.0
125.0,144.0,77.0,119.0
105.0,59.0,85.0,52.0
67.0,135.0,67.0,86.0
7.0,11.0,8.0,10.0
24.0,29.0,25.0,21.0
14.0,7.0,13.0,2.0
46.0,24.0,44.0,13.0
75.0,25.0,58.0,21.0
254.0,361.0,212.0,285.0
137.0,143.0,78.0,104.0
